	0.001	0.01	0.1	0.4	0.7	0.9
0.001	0.7355119999999999	0.7680575000000001	0.7300865	0.74633	0.7397185	0.743501
0.01	0.772336	0.747156	0.742208	0.7484069999999999	0.7255805	0.771315
0.1	0.7915935000000001	0.7711125	0.767471	0.7671370000000001	0.7760485	0.7914910000000001
0.4	0.8551035	0.8771095	0.8637825	0.856587	0.855208	0.8636245
0.7	1.051175	0.9933044999999999	0.97175	0.9679369999999999	0.968655	0.9702310000000001
0.9	1.065915	1.096175	1.08256	1.08276	1.07131	1.06853
