	0.001	0.01	0.1	0.4	0.7	0.9
0.001	50.5797	50.445150000000005	48.9874	43.20055	36.98455	32.61775
0.01	50.6075	50.475049999999996	48.9809	43.1914	36.996050000000004	32.62335
0.1	51.0029	50.85915	49.35	43.866949999999996	37.518950000000004	33.217200000000005
0.4	52.2444	51.880250000000004	50.64375	45.44325	39.980850000000004	38.78275
0.7	51.2254	53.3076	52.27615	47.652499999999996	44.980599999999995	44.2637
0.9	50.894099999999995	53.65879999999999	53.0547	50.6423	49.35615	48.7671
