	0.001	0.01	0.1	0.4	0.7	0.9
0.001	49.990649999999995	49.85735	49.82235	50.7154	51.04455	51.42775
0.01	49.50365	49.80525	50.1557	50.560550000000006	50.988	51.35415
0.1	50.2104	49.94825	49.87455	50.424400000000006	51.121950000000005	51.4494
0.4	52.0754	51.80844999999999	51.707	51.2839	51.543000000000006	51.42355
0.7	50.80365	53.51709999999999	53.1278	53.077	52.97065	53.08285
0.9	54.68575	55.1871	55.15345000000001	54.7202	54.72085	54.55735000000001
