	0.001	0.01	0.1	0.4	0.7	0.9
0.001	0.546374	0.5560245	0.557029	0.565361	0.568269	0.563458
0.01	0.554323	0.5529270000000001	0.5623335	0.5779165	0.5680700000000001	0.566598
0.1	0.57194	0.5795475	0.58342	0.581673	0.594144	0.590247
0.4	0.6575905	0.669927	0.6598105	0.6652745	0.667773	0.6560065
0.7	0.7385855	0.75373	0.769348	0.7583880000000001	0.7603605	0.7642015
0.9	0.82953	0.846685	0.8674599999999999	0.8660015	0.8586975	0.8480055
