	0.001	0.01	0.1	0.4	0.7	0.9
0.001	82.8523	82.928	82.5804	81.252	79.53710000000001	78.10589999999999
0.01	82.76559999999999	82.80455	82.46685000000001	81.1105	79.44250000000001	78.0541
0.1	82.80499999999999	82.82425	82.4977	81.22930000000001	79.68039999999999	78.54865
0.4	84.5896	83.33375	83.384	82.1921	81.12684999999999	80.8469
0.7	83.8449	85.3061	84.3474	83.242	82.64095	82.69364999999999
0.9	83.8449	85.9771	84.7655	84.0126	83.69760000000001	83.59649999999999
